@relation 12168104L2_2

@attribute status_pozyczki {odmowa, splacona, windykacja, splacona_cz, windykacja_sp}
@attribute kwota_kredytu real
@attribute wiek real
@attribute płeć {kobieta, mężczyzna}
@attribute rodzaj_źródła_dochodu real
@attribute miesieczny_dochod_netto real
@attribute ktore_rolowanie real
@attribute okres_w_jakim_pobierał_dochód real
@attribute okres_w_jakim_będzie_pobierał_dochód real
@attribute opóźnienie_spłaty real

@data
splacona,200.0,43.0,mężczyzna,11.0,2284.23,0.0,296.0,48.0,0.0
splacona,400.0,50.0,kobieta,11.0,1577.42,2.0,202.0,48.0,11.0
windykacja,600.0,31.0,kobieta,12.0,855.0,2.0,41.0,48.0,1701.0
splacona,600.0,33.0,kobieta,12.0,1540.0,1.0,36.0,39.0,5.0
splacona_cz,575.74,32.0,mężczyzna,11.0,2050.0,2.0,115.0,48.0,1.0
splacona_cz,400.0,54.0,kobieta,11.0,2368.57,0.0,407.0,48.0,0.0
odmowa,300.0,20.0,kobieta,17.0,540.62,0.0,28.0,48.0,0.0
odmowa,1000.0,63.0,kobieta,13.0,1875.17,0.0,96.0,48.0,0.0
splacona_cz,500.0,50.0,kobieta,11.0,4900.0,0.0,8.0,48.0,0.0
splacona_cz,300.0,73.0,mężczyzna,13.0,1457.0,1.0,76.0,48.0,3.0
splacona_cz,200.0,66.0,kobieta,13.0,1216.0,2.0,138.0,48.0,0.0
splacona_cz,400.0,61.0,kobieta,13.0,1280.0,2.0,14.0,48.0,0.0
odmowa,400.0,41.0,kobieta,99.0,490.99,0.0,3.0,8.0,0.0
splacona_cz,500.0,49.0,kobieta,11.0,1800.0,2.0,50.0,48.0,3.0
odmowa,800.0,64.0,mężczyzna,13.0,1798.71,0.0,132.0,48.0,0.0
windykacja,600.0,25.0,mężczyzna,11.0,1110.0,0.0,7.0,48.0,1700.0
splacona,670.73,63.0,kobieta,13.0,930.0,2.0,91.0,48.0,11.0
windykacja,500.0,33.0,mężczyzna,11.0,1500.0,1.0,99.0,48.0,1699.0
windykacja_sp,400.0,33.0,mężczyzna,11.0,1033.0,1.0,33.0,48.0,303.0
splacona,500.0,61.0,kobieta,13.0,1160.0,1.0,75.0,48.0,3.0
splacona_cz,300.0,58.0,kobieta,13.0,1244.77,2.0,36.0,48.0,4.0
splacona,200.0,72.0,kobieta,13.0,930.0,2.0,236.0,48.0,0.0
splacona_cz,500.0,70.0,kobieta,13.0,1200.0,2.0,116.0,48.0,16.0
splacona_cz,600.0,69.0,mężczyzna,13.0,2015.55,0.0,108.0,48.0,5.0
splacona_cz,400.0,67.0,kobieta,13.0,1085.0,2.0,163.0,48.0,3.0
splacona_cz,500.0,30.0,mężczyzna,11.0,2700.0,2.0,61.0,48.0,2.0
splacona,400.0,34.0,kobieta,11.0,980.11,2.0,42.0,48.0,10.0
odmowa,500.0,19.0,mężczyzna,12.0,1139.48,0.0,3.0,20.0,0.0
splacona,200.0,73.0,kobieta,13.0,866.46,2.0,192.0,48.0,0.0
splacona_cz,700.0,58.0,kobieta,13.0,1872.0,2.0,32.0,48.0,2.0
splacona_cz,600.0,51.0,mężczyzna,12.0,2673.17,2.0,109.0,48.0,5.0
splacona_cz,400.0,59.0,kobieta,13.0,1400.0,1.0,51.0,48.0,0.0
splacona_cz,500.0,36.0,kobieta,11.0,1700.0,1.0,194.0,48.0,5.0
windykacja,400.0,35.0,mężczyzna,11.0,2700.0,1.0,5.0,48.0,1699.0
splacona_cz,500.0,58.0,mężczyzna,16.0,1770.0,2.0,86.0,48.0,0.0
splacona_cz,500.8,35.0,kobieta,98.0,4000.0,2.0,15.0,48.0,2.0
splacona_cz,1000.0,60.0,kobieta,11.0,2670.0,2.0,85.0,48.0,6.0
odmowa,250.0,73.0,mężczyzna,13.0,625.86,0.0,254.0,48.0,0.0
splacona_cz,200.0,27.0,mężczyzna,17.0,728.0,2.0,97.0,48.0,2.0
odmowa,200.0,67.0,kobieta,13.0,757.1,0.0,195.0,48.0,0.0
splacona_cz,200.0,64.0,kobieta,13.0,2113.24,1.0,58.0,48.0,0.0
splacona_cz,300.0,52.0,kobieta,16.0,685.0,0.0,38.0,48.0,0.0
splacona_cz,400.0,60.0,kobieta,11.0,1906.42,0.0,209.0,48.0,0.0
windykacja,281.29,57.0,mężczyzna,13.0,1561.87,1.0,194.0,48.0,1697.0
splacona_cz,200.0,53.0,kobieta,12.0,984.34,1.0,15.0,20.0,0.0
splacona_cz,200.0,70.0,kobieta,13.0,907.0,0.0,231.0,48.0,0.0
splacona_cz,385.97,54.0,kobieta,11.0,1721.7,2.0,117.0,48.0,0.0
splacona,300.0,59.0,mężczyzna,16.0,726.0,2.0,230.0,48.0,336.0
splacona,300.0,60.0,kobieta,13.0,936.0,2.0,28.0,48.0,0.0
splacona_cz,500.0,56.0,mężczyzna,13.0,1900.0,2.0,147.0,48.0,0.0
splacona_cz,400.0,57.0,kobieta,13.0,1817.24,0.0,15.0,48.0,0.0
odmowa,200.0,33.0,kobieta,98.0,520.0,0.0,26.0,48.0,0.0
windykacja_sp,850.0,69.0,mężczyzna,16.0,1100.0,2.0,134.0,48.0,190.0
splacona_cz,400.0,56.0,kobieta,11.0,1730.13,0.0,190.0,48.0,1.0
splacona_cz,337.64,35.0,kobieta,11.0,2709.34,2.0,178.0,48.0,0.0
splacona_cz,300.0,61.0,kobieta,13.0,1399.99,0.0,12.0,48.0,1.0
splacona_cz,400.0,44.0,mężczyzna,12.0,1963.88,1.0,3.0,5.0,0.0
splacona_cz,600.0,61.0,kobieta,13.0,1050.0,2.0,136.0,48.0,0.0
windykacja_sp,520.7,24.0,mężczyzna,17.0,926.0,2.0,53.0,48.0,400.0
windykacja_sp,356.68,24.0,mężczyzna,17.0,926.0,2.0,53.0,48.0,400.0
splacona_cz,600.0,43.0,kobieta,11.0,1443.0,2.0,30.0,48.0,1.0
splacona_cz,1000.0,61.0,kobieta,13.0,1820.0,2.0,66.0,48.0,0.0
splacona_cz,1000.0,73.0,kobieta,13.0,2100.0,2.0,52.0,48.0,23.0
splacona,200.0,64.0,mężczyzna,16.0,650.77,0.0,45.0,48.0,3.0
windykacja,300.0,60.0,kobieta,13.0,784.0,1.0,36.0,48.0,1697.0
splacona_cz,300.0,30.0,mężczyzna,11.0,1000.0,2.0,54.0,48.0,3.0
splacona_cz,300.0,60.0,kobieta,13.0,1026.0,2.0,52.0,48.0,11.0
splacona_cz,200.0,57.0,mężczyzna,11.0,1500.0,1.0,392.0,48.0,1.0
splacona,200.0,70.0,mężczyzna,13.0,1420.0,1.0,50.0,48.0,0.0
splacona,400.0,65.0,mężczyzna,13.0,1217.0,0.0,48.0,48.0,0.0
splacona_cz,400.0,53.0,kobieta,16.0,1362.0,2.0,26.0,48.0,0.0
splacona_cz,300.0,28.0,kobieta,11.0,901.0,1.0,37.0,48.0,0.0
splacona,400.0,69.0,mężczyzna,13.0,3181.0,0.0,48.0,48.0,0.0
odmowa,600.0,33.0,mężczyzna,11.0,1750.0,0.0,6.0,48.0,0.0
splacona,500.0,64.0,mężczyzna,13.0,1530.0,2.0,32.0,48.0,5.0
splacona_cz,200.0,31.0,kobieta,12.0,980.0,2.0,7.0,10.0,1.0
odmowa,200.0,23.0,mężczyzna,16.0,540.62,0.0,62.0,48.0,0.0
splacona_cz,300.0,44.0,mężczyzna,11.0,3217.0,0.0,267.0,48.0,0.0
splacona_cz,700.0,65.0,mężczyzna,13.0,3040.0,2.0,198.0,48.0,0.0
splacona_cz,200.0,56.0,kobieta,17.0,1100.0,0.0,24.0,33.0,0.0
splacona_cz,200.0,51.0,kobieta,11.0,932.34,2.0,392.0,48.0,0.0
splacona,300.0,23.0,mężczyzna,11.0,1400.0,0.0,21.0,48.0,0.0
odmowa,200.0,61.0,kobieta,13.0,1229.15,0.0,84.0,48.0,0.0
splacona_cz,450.0,68.0,mężczyzna,13.0,2000.0,2.0,42.0,48.0,1.0
splacona,200.0,55.0,kobieta,11.0,1077.0,2.0,180.0,48.0,0.0
splacona_cz,300.0,70.0,kobieta,13.0,865.0,2.0,125.0,48.0,0.0
splacona_cz,200.0,57.0,kobieta,11.0,983.97,0.0,75.0,48.0,0.0
splacona_cz,300.0,45.0,kobieta,11.0,1344.9,1.0,43.0,48.0,4.0
splacona_cz,400.0,60.0,kobieta,13.0,1107.0,0.0,12.0,48.0,0.0
splacona_cz,200.0,48.0,kobieta,11.0,967.64,1.0,316.0,48.0,4.0
splacona_cz,500.0,60.0,mężczyzna,11.0,2100.0,1.0,184.0,48.0,1.0
splacona_cz,200.0,71.0,kobieta,13.0,722.05,1.0,194.0,48.0,0.0
splacona_cz,300.0,46.0,kobieta,98.0,911.0,2.0,95.0,48.0,0.0
splacona_cz,300.0,26.0,kobieta,12.0,1300.0,1.0,5.0,12.0,0.0
splacona_cz,300.0,22.0,kobieta,12.0,1500.0,1.0,1.0,2.0,0.0
splacona_cz,300.0,52.0,kobieta,11.0,1400.0,2.0,158.0,48.0,5.0
splacona,600.0,80.0,mężczyzna,13.0,2547.0,0.0,192.0,48.0,0.0
splacona_cz,300.0,58.0,mężczyzna,16.0,1528.0,0.0,372.0,48.0,6.0
splacona_cz,300.0,49.0,kobieta,11.0,992.84,2.0,118.0,48.0,0.0
splacona_cz,600.0,59.0,kobieta,13.0,1400.0,2.0,243.0,48.0,0.0
splacona,250.0,70.0,kobieta,13.0,1294.0,0.0,120.0,48.0,0.0
splacona,200.0,53.0,kobieta,99.0,1100.0,1.0,48.0,48.0,0.0
splacona,800.0,54.0,mężczyzna,13.0,2800.0,1.0,147.0,48.0,0.0
splacona,300.0,75.0,mężczyzna,13.0,1150.0,0.0,135.0,48.0,28.0
splacona,300.0,63.0,mężczyzna,13.0,2040.0,1.0,141.0,48.0,14.0
splacona_cz,400.0,65.0,kobieta,13.0,1125.0,0.0,122.0,48.0,0.0
splacona_cz,300.0,73.0,mężczyzna,13.0,960.0,2.0,137.0,48.0,7.0
splacona,300.0,64.0,mężczyzna,13.0,1374.08,0.0,69.0,48.0,1.0
splacona,662.69,30.0,mężczyzna,11.0,2837.0,0.0,123.0,48.0,21.0
splacona_cz,400.0,65.0,kobieta,13.0,1175.0,0.0,112.0,48.0,0.0
splacona_cz,300.0,55.0,kobieta,16.0,1072.89,2.0,119.0,48.0,0.0
splacona,300.0,49.0,mężczyzna,12.0,1042.0,1.0,2.0,2.0,12.0
splacona_cz,200.0,37.0,kobieta,12.0,1382.0,1.0,18.0,23.0,0.0
splacona_cz,200.0,41.0,kobieta,11.0,1037.34,2.0,59.0,48.0,0.0
splacona,200.0,78.0,kobieta,13.0,1239.98,0.0,252.0,48.0,0.0
splacona_cz,400.0,47.0,kobieta,98.0,2200.0,2.0,22.0,48.0,0.0
splacona_cz,396.61,61.0,mężczyzna,13.0,1500.0,2.0,20.0,48.0,1.0
odmowa,600.0,36.0,mężczyzna,11.0,2002.0,0.0,61.0,48.0,0.0
splacona_cz,300.0,57.0,kobieta,16.0,634.64,1.0,133.0,48.0,0.0
splacona_cz,300.0,63.0,kobieta,13.0,1014.0,0.0,180.0,48.0,7.0
splacona_cz,200.0,47.0,kobieta,11.0,1493.98,1.0,358.0,48.0,0.0
splacona_cz,300.0,46.0,kobieta,12.0,1032.0,2.0,35.0,40.0,3.0
windykacja,380.59,40.0,kobieta,17.0,646.0,0.0,51.0,48.0,1693.0
splacona,820.86,42.0,mężczyzna,11.0,2100.0,1.0,281.0,48.0,334.0
windykacja_sp,356.29,57.0,kobieta,13.0,782.0,0.0,189.0,48.0,209.0
splacona_cz,800.0,56.0,kobieta,13.0,580.0,2.0,116.0,48.0,2.0
splacona_cz,200.0,37.0,kobieta,12.0,599.03,1.0,16.0,18.0,5.0
odmowa,400.0,62.0,kobieta,13.0,634.64,0.0,254.0,48.0,0.0
odmowa,400.0,65.0,mężczyzna,13.0,889.38,0.0,5.0,48.0,0.0
odmowa,700.0,42.0,mężczyzna,12.0,5000.0,0.0,3.0,6.0,0.0
splacona,300.0,70.0,kobieta,13.0,1000.0,1.0,61.0,48.0,0.0
odmowa,450.0,76.0,kobieta,13.0,720.08,0.0,239.0,48.0,0.0
splacona_cz,800.0,55.0,kobieta,13.0,3440.0,2.0,48.0,48.0,6.0
odmowa,200.0,41.0,kobieta,11.0,718.57,0.0,78.0,48.0,0.0
splacona,400.0,38.0,kobieta,11.0,800.51,1.0,17.0,48.0,13.0
odmowa,200.0,53.0,kobieta,11.0,1133.37,0.0,389.0,48.0,0.0
odmowa,500.0,38.0,kobieta,12.0,1520.01,0.0,26.0,48.0,0.0
splacona,499.98,35.0,mężczyzna,11.0,2200.0,2.0,82.0,48.0,18.0
splacona,600.0,49.0,kobieta,11.0,2500.0,1.0,230.0,48.0,0.0
splacona_cz,600.0,29.0,mężczyzna,12.0,1300.0,2.0,24.0,41.0,6.0
splacona_cz,300.0,54.0,mężczyzna,17.0,798.8,2.0,146.0,48.0,6.0
odmowa,500.0,50.0,mężczyzna,12.0,1038.0,0.0,30.0,47.0,0.0
odmowa,300.0,59.0,kobieta,16.0,799.4,0.0,126.0,48.0,0.0
splacona,400.0,65.0,mężczyzna,16.0,1473.04,1.0,162.0,48.0,3.0
odmowa,300.0,50.0,mężczyzna,12.0,670.8,0.0,3.0,8.0,0.0
splacona,500.0,61.0,mężczyzna,11.0,1250.0,2.0,62.0,48.0,14.0
splacona,300.0,62.0,kobieta,13.0,750.0,0.0,28.0,48.0,0.0
splacona_cz,300.0,66.0,mężczyzna,13.0,2110.0,2.0,98.0,48.0,0.0
windykacja_sp,400.0,59.0,kobieta,13.0,930.0,1.0,29.0,48.0,436.0
windykacja_sp,231.22,52.0,mężczyzna,12.0,1000.0,2.0,9.0,39.0,437.0
splacona_cz,300.0,59.0,kobieta,13.0,1658.0,2.0,26.0,48.0,1.0
splacona_cz,200.0,53.0,kobieta,16.0,749.28,2.0,62.0,48.0,2.0
splacona_cz,250.0,70.0,kobieta,13.0,1016.0,0.0,186.0,48.0,0.0
splacona_cz,600.0,51.0,kobieta,11.0,3200.0,2.0,51.0,48.0,1.0
splacona_cz,500.0,32.0,kobieta,11.0,3100.0,2.0,118.0,48.0,0.0
splacona_cz,400.0,37.0,kobieta,11.0,2700.0,2.0,118.0,48.0,0.0
splacona_cz,393.99,59.0,mężczyzna,11.0,2947.0,2.0,50.0,48.0,3.0
odmowa,300.0,24.0,mężczyzna,12.0,1027.22,0.0,1.0,3.0,0.0
splacona,300.0,33.0,mężczyzna,11.0,2100.0,2.0,61.0,48.0,9.0
splacona_cz,400.0,68.0,kobieta,16.0,980.0,2.0,128.0,48.0,1.0
odmowa,400.0,42.0,kobieta,11.0,960.0,0.0,4.0,48.0,0.0
splacona,412.72,33.0,kobieta,11.0,1400.0,1.0,98.0,48.0,9.0
splacona_cz,694.0,38.0,kobieta,11.0,1900.0,2.0,205.0,48.0,3.0
windykacja,200.0,37.0,mężczyzna,12.0,950.0,1.0,4.0,15.0,1690.0
splacona_cz,328.0,60.0,mężczyzna,12.0,1000.0,2.0,9.0,10.0,4.0
splacona_cz,328.32,50.0,kobieta,12.0,1000.0,2.0,29.0,29.0,4.0
splacona_cz,500.0,62.0,kobieta,13.0,1900.0,2.0,85.0,48.0,1.0
splacona_cz,600.0,56.0,mężczyzna,11.0,3335.0,2.0,430.0,48.0,2.0
splacona_cz,377.69,40.0,kobieta,11.0,1087.0,1.0,235.0,48.0,5.0
odmowa,300.0,51.0,mężczyzna,16.0,639.31,0.0,246.0,48.0,0.0
splacona_cz,700.0,61.0,kobieta,13.0,2066.0,2.0,126.0,48.0,1.0
splacona_cz,253.12,61.0,kobieta,13.0,975.0,2.0,24.0,48.0,3.0
odmowa,1000.0,38.0,mężczyzna,11.0,2424.72,0.0,64.0,48.0,0.0
odmowa,500.0,53.0,mężczyzna,11.0,2094.17,0.0,238.0,48.0,0.0
odmowa,1000.0,54.0,kobieta,11.0,2575.31,0.0,190.0,48.0,0.0
splacona_cz,500.0,61.0,mężczyzna,11.0,2250.05,0.0,173.0,48.0,1.0
splacona_cz,300.0,65.0,mężczyzna,12.0,1100.0,2.0,19.0,35.0,1.0
splacona_cz,700.0,61.0,kobieta,13.0,1977.0,0.0,52.0,48.0,3.0
odmowa,200.0,41.0,kobieta,11.0,993.48,0.0,162.0,48.0,0.0
splacona,200.0,68.0,kobieta,13.0,1134.96,2.0,159.0,48.0,16.0
splacona_cz,200.0,63.0,mężczyzna,13.0,1287.66,1.0,94.0,48.0,2.0
splacona_cz,200.0,63.0,mężczyzna,13.0,1538.0,2.0,98.0,48.0,3.0
splacona_cz,300.0,71.0,mężczyzna,13.0,1426.0,2.0,75.0,48.0,0.0
odmowa,200.0,59.0,mężczyzna,12.0,1200.0,0.0,0.0,23.0,0.0
splacona_cz,300.0,56.0,kobieta,98.0,980.0,1.0,7.0,48.0,1.0
splacona_cz,300.0,45.0,mężczyzna,12.0,670.0,2.0,7.0,11.0,0.0
splacona_cz,500.0,43.0,mężczyzna,98.0,3178.0,2.0,199.0,48.0,2.0
splacona,517.26,58.0,kobieta,13.0,1801.41,2.0,35.0,48.0,10.0
splacona_cz,1100.0,42.0,mężczyzna,11.0,2875.71,2.0,275.0,48.0,6.0
odmowa,300.0,39.0,kobieta,12.0,1030.0,0.0,18.0,23.0,0.0
splacona_cz,200.0,74.0,kobieta,13.0,1026.0,2.0,245.0,48.0,1.0
splacona_cz,200.0,71.0,kobieta,13.0,1185.33,2.0,222.0,48.0,0.0
splacona,900.0,33.0,kobieta,11.0,2200.0,0.0,35.0,48.0,0.0
splacona,200.0,74.0,mężczyzna,13.0,957.2,1.0,195.0,48.0,264.0
splacona,336.83,67.0,kobieta,13.0,815.0,1.0,142.0,48.0,0.0
splacona_cz,400.0,64.0,kobieta,13.0,840.0,0.0,111.0,48.0,0.0
odmowa,300.0,63.0,kobieta,13.0,933.05,0.0,83.0,48.0,0.0
odmowa,1000.0,59.0,kobieta,16.0,1820.0,0.0,23.0,48.0,0.0
splacona_cz,285.97,38.0,kobieta,98.0,1200.0,2.0,43.0,48.0,2.0
splacona_cz,200.0,31.0,kobieta,12.0,1032.34,2.0,2.0,11.0,0.0
odmowa,1000.0,30.0,mężczyzna,11.0,1510.08,0.0,14.0,48.0,0.0
splacona_cz,300.0,39.0,kobieta,12.0,1027.0,2.0,6.0,48.0,5.0
splacona_cz,277.34,39.0,kobieta,11.0,1770.0,2.0,84.0,48.0,1.0
splacona_cz,800.0,62.0,kobieta,13.0,3700.0,2.0,24.0,48.0,0.0
odmowa,200.0,24.0,mężczyzna,11.0,1032.0,0.0,24.0,48.0,0.0
splacona,400.0,42.0,mężczyzna,11.0,3500.0,2.0,25.0,48.0,139.0
splacona_cz,200.0,54.0,kobieta,11.0,1400.0,2.0,114.0,48.0,1.0
splacona_cz,300.0,46.0,kobieta,11.0,763.0,2.0,91.0,48.0,1.0
splacona_cz,200.0,58.0,kobieta,13.0,1083.23,0.0,95.0,48.0,1.0
splacona,500.0,62.0,mężczyzna,13.0,1272.0,1.0,14.0,48.0,270.0
splacona_cz,250.0,62.0,mężczyzna,99.0,685.0,2.0,3.0,3.0,4.0
splacona,200.0,78.0,mężczyzna,13.0,1519.0,0.0,251.0,48.0,0.0
splacona_cz,200.0,68.0,kobieta,13.0,803.86,2.0,155.0,48.0,1.0
odmowa,800.0,31.0,mężczyzna,12.0,1743.0,0.0,11.0,16.0,0.0
odmowa,500.0,63.0,mężczyzna,12.0,961.0,0.0,75.0,48.0,0.0
splacona_cz,400.0,63.0,mężczyzna,13.0,1193.65,1.0,7.0,48.0,1.0
splacona,200.0,46.0,mężczyzna,11.0,1566.82,0.0,347.0,48.0,0.0
odmowa,500.0,25.0,mężczyzna,12.0,1032.34,0.0,14.0,31.0,0.0
splacona_cz,200.0,66.0,kobieta,13.0,1031.0,0.0,119.0,48.0,0.0
splacona,400.0,60.0,kobieta,13.0,1149.06,1.0,159.0,48.0,47.0
splacona,400.0,73.0,kobieta,13.0,1412.0,2.0,201.0,48.0,19.0
splacona,381.29,66.0,mężczyzna,13.0,1591.0,2.0,74.0,48.0,12.0
splacona,200.0,64.0,kobieta,16.0,755.1,1.0,132.0,48.0,12.0
splacona_cz,327.0,52.0,kobieta,11.0,2065.98,2.0,176.0,48.0,7.0
splacona,300.0,28.0,mężczyzna,12.0,1400.0,1.0,7.0,23.0,5.0
splacona,800.0,35.0,mężczyzna,12.0,1500.0,0.0,30.0,35.0,0.0
splacona,789.27,63.0,kobieta,13.0,860.0,2.0,77.0,48.0,11.0
odmowa,300.0,52.0,kobieta,11.0,1079.0,0.0,175.0,48.0,0.0
splacona_cz,400.0,54.0,kobieta,11.0,2800.0,2.0,57.0,48.0,3.0
splacona,200.0,79.0,kobieta,13.0,1167.94,0.0,367.0,48.0,0.0
splacona,700.0,72.0,mężczyzna,13.0,2802.0,2.0,245.0,48.0,307.0
splacona_cz,200.0,50.0,mężczyzna,16.0,1045.0,1.0,197.0,48.0,0.0
windykacja,500.0,58.0,mężczyzna,17.0,1485.0,2.0,141.0,48.0,1685.0
odmowa,200.0,24.0,mężczyzna,12.0,1035.0,0.0,1.0,2.0,0.0
splacona_cz,300.0,39.0,mężczyzna,11.0,1300.0,2.0,43.0,48.0,0.0
odmowa,800.0,43.0,kobieta,12.0,1792.0,0.0,155.0,48.0,0.0
splacona_cz,200.0,62.0,mężczyzna,13.0,1162.0,2.0,219.0,48.0,2.0
splacona,300.0,67.0,kobieta,13.0,1094.0,1.0,182.0,48.0,4.0
splacona_cz,200.0,60.0,kobieta,13.0,1635.0,2.0,117.0,48.0,0.0
odmowa,1000.0,41.0,mężczyzna,98.0,30000.0,0.0,72.0,48.0,0.0
odmowa,300.0,39.0,kobieta,11.0,1033.52,0.0,75.0,48.0,0.0
splacona_cz,300.0,63.0,kobieta,13.0,917.0,0.0,74.0,48.0,0.0
splacona_cz,600.0,68.0,kobieta,13.0,2120.0,2.0,116.0,48.0,3.0
splacona,200.0,62.0,kobieta,13.0,985.9,0.0,88.0,48.0,292.0
splacona_cz,400.0,62.0,mężczyzna,16.0,1313.41,2.0,25.0,48.0,0.0
splacona_cz,400.0,63.0,kobieta,13.0,1233.0,1.0,121.0,48.0,0.0
splacona_cz,300.0,65.0,mężczyzna,13.0,1611.0,0.0,139.0,48.0,3.0
splacona_cz,200.0,57.0,mężczyzna,13.0,819.0,0.0,55.0,48.0,0.0
splacona_cz,500.0,62.0,kobieta,13.0,714.0,3.0,220.0,48.0,1.0
splacona_cz,500.0,45.0,kobieta,11.0,3000.0,2.0,91.0,48.0,0.0
windykacja_sp,470.41,66.0,kobieta,13.0,919.0,2.0,139.0,48.0,430.0
splacona_cz,600.0,41.0,kobieta,98.0,5000.0,1.0,82.0,48.0,7.0
splacona_cz,250.0,40.0,mężczyzna,12.0,700.0,2.0,7.0,23.0,8.0
splacona_cz,500.0,73.0,kobieta,13.0,951.0,2.0,160.0,48.0,1.0
splacona_cz,400.0,65.0,kobieta,13.0,1013.74,2.0,111.0,48.0,1.0
splacona_cz,400.0,58.0,kobieta,11.0,1500.0,1.0,83.0,48.0,1.0
odmowa,200.0,58.0,kobieta,13.0,1145.25,0.0,21.0,48.0,0.0
windykacja,300.0,38.0,kobieta,11.0,1200.0,2.0,188.0,48.0,1683.0
splacona_cz,521.49,62.0,kobieta,13.0,1525.46,2.0,34.0,48.0,0.0
splacona_cz,700.0,61.0,kobieta,13.0,5100.0,2.0,26.0,48.0,0.0
splacona,200.0,24.0,mężczyzna,11.0,2327.94,0.0,32.0,48.0,0.0
splacona_cz,241.15,54.0,mężczyzna,12.0,1030.0,2.0,6.0,24.0,5.0
splacona,600.0,46.0,mężczyzna,11.0,2000.0,0.0,49.0,48.0,0.0
splacona_cz,900.0,55.0,kobieta,16.0,2300.0,3.0,60.0,48.0,0.0
odmowa,400.0,48.0,kobieta,11.0,1796.0,0.0,311.0,48.0,0.0
splacona_cz,400.0,40.0,kobieta,12.0,660.0,2.0,9.0,37.0,3.0
splacona_cz,300.0,55.0,kobieta,12.0,1009.34,1.0,27.0,48.0,2.0
splacona,200.0,51.0,mężczyzna,12.0,1030.0,2.0,7.0,48.0,11.0
splacona,400.0,56.0,mężczyzna,12.0,1600.0,0.0,32.0,48.0,0.0
splacona_cz,400.0,60.0,kobieta,13.0,1425.0,0.0,77.0,48.0,1.0
splacona_cz,281.29,55.0,kobieta,12.0,1350.0,2.0,20.0,24.0,1.0
splacona_cz,200.0,24.0,mężczyzna,12.0,1000.0,3.0,9.0,24.0,8.0
splacona_cz,600.0,54.0,kobieta,12.0,1675.0,2.0,7.0,11.0,2.0
odmowa,500.0,66.0,kobieta,13.0,717.96,0.0,79.0,48.0,0.0
splacona_cz,700.0,28.0,mężczyzna,12.0,1800.0,2.0,8.0,8.0,0.0
odmowa,300.0,20.0,mężczyzna,12.0,1227.0,0.0,0.0,12.0,0.0
splacona,200.0,64.0,kobieta,13.0,856.0,2.0,55.0,48.0,1.0
splacona,300.0,39.0,mężczyzna,11.0,2700.0,1.0,7.0,48.0,0.0
windykacja_sp,300.0,66.0,mężczyzna,13.0,1300.0,1.0,76.0,48.0,345.0
splacona_cz,400.0,61.0,kobieta,13.0,1684.0,2.0,17.0,48.0,1.0
splacona,200.0,57.0,mężczyzna,11.0,1800.0,0.0,158.0,48.0,0.0
splacona_cz,498.47,31.0,kobieta,12.0,1600.0,2.0,12.0,12.0,1.0
splacona_cz,200.0,75.0,kobieta,13.0,616.0,2.0,244.0,48.0,1.0
odmowa,300.0,67.0,mężczyzna,12.0,900.0,0.0,5.0,7.0,0.0
splacona_cz,200.0,61.0,kobieta,13.0,984.0,1.0,8.0,48.0,0.0
odmowa,700.0,65.0,kobieta,13.0,1650.0,0.0,126.0,48.0,0.0
splacona_cz,275.97,41.0,kobieta,11.0,1000.0,2.0,59.0,48.0,8.0
odmowa,400.0,46.0,mężczyzna,11.0,2324.0,0.0,42.0,48.0,0.0
splacona_cz,445.67,47.0,mężczyzna,12.0,1574.45,1.0,29.0,35.0,1.0
splacona_cz,300.0,54.0,mężczyzna,11.0,1700.0,2.0,37.0,48.0,4.0
splacona_cz,600.0,47.0,kobieta,12.0,830.46,1.0,43.0,48.0,1.0
splacona_cz,200.0,58.0,kobieta,16.0,634.0,1.0,49.0,48.0,0.0
splacona,200.0,75.0,kobieta,13.0,1160.0,0.0,209.0,48.0,0.0
splacona_cz,200.0,58.0,kobieta,13.0,1500.0,2.0,44.0,48.0,0.0
windykacja,250.0,64.0,mężczyzna,16.0,633.56,2.0,109.0,48.0,1680.0
splacona_cz,200.0,73.0,mężczyzna,13.0,910.33,2.0,161.0,48.0,8.0
odmowa,500.0,49.0,kobieta,11.0,2139.0,0.0,83.0,48.0,0.0
odmowa,400.0,41.0,kobieta,11.0,1433.0,0.0,158.0,48.0,0.0
splacona,227.13,53.0,kobieta,12.0,2000.0,2.0,7.0,25.0,2.0
splacona_cz,200.0,57.0,kobieta,16.0,703.0,2.0,23.0,48.0,1.0
splacona_cz,900.0,58.0,kobieta,17.0,684.0,2.0,187.0,48.0,1.0
odmowa,300.0,22.0,mężczyzna,12.0,1200.0,0.0,2.0,23.0,0.0
odmowa,400.0,37.0,mężczyzna,99.0,761.0,0.0,0.0,12.0,0.0
splacona,500.0,72.0,kobieta,13.0,640.0,0.0,136.0,48.0,1.0
odmowa,1000.0,60.0,mężczyzna,13.0,3519.0,0.0,107.0,48.0,0.0
splacona_cz,200.0,75.0,kobieta,13.0,965.0,2.0,243.0,48.0,1.0
splacona_cz,1569.98,48.0,mężczyzna,11.0,2353.0,2.0,97.0,48.0,8.0
splacona_cz,200.0,65.0,kobieta,13.0,802.83,2.0,199.0,48.0,4.0
splacona_cz,400.0,66.0,kobieta,13.0,1137.19,2.0,94.0,48.0,0.0
